,Actinobaculum,Actinomyces,GGB9835,Pauljensenia,Peptidiphaga,Schaalia,Aeriscardovia,Alloscardovia,Bifidobacterium,Parascardovia,Scardovia,Corynebacterium,Lawsonella,Tsukamurella,Cellulomonas,Janibacter,Microbacterium,Kocuria,Micrococcus,Rothia,Isoptericola,Tropheryma,Arachnia,Cutibacterium,GGB10025,Propionibacterium,GGB9369,Atopobium,Lancefieldella,Olsenella,Collinsella,Cryptobacterium,Slackia,GGB71303,Bacteroidetes_unclassified,Bacteroides,Phocaeicola,GGB1088,GGB1431,GGB1473,GGB45697,Porphyromonas,Alloprevotella,GGB1144,GGB1186,GGB33085,GGB74351,GGB74353,Hallella,Prevotella,Prevotellaceae_unclassified,Alistipes,Tannerella,GGB49229,GGB1022,GGB1024,GGB49217,GGB1025,GGB1026,GGB1202,GGB1203,GGB1611,GGB71456,GGB1188,GGB79977,GGB49219,Spirosoma,Capnocytophaga,GGB1832,GGB1833,GGB1838,Bergeyella,Chryseobacterium,Epilithonimonas,GGB1843,GGB1844,GGB1845,Sphingobacterium,Candidatus_Absconditabacteria_unclassified,GGB4936,GGB4937,Candidatus_Gracilibacteria_unclassified,GGB4365,GGB12783,GGB70967,GGB12763,Candidatus_Nanoperiomorbus,Candidatus_Nanogingivalis,GGB12785,GGB12786,Candidatus_Nanosyncoccus,Candidatus_Saccharibacteria_unclassified,GGB12761,GGB12787,GGB12788,GGB12789,GGB12794,GGB49434,Candidatus_Nanosynbacter,Candidatus_Nanosynsacchari,Anaerolineaceae_unclassified,Deinococcus,Anoxybacillus,Bacillus,Geobacillus,Exiguobacterium,Gemella,Macrococcus,Mammaliicoccus,Staphylococcus,Abiotrophia,Aerococcus,Dolosigranulum,Granulicatella,GGB10485,GGB15717,Vagococcus,Lacticaseibacillus,Lactobacillus,Lentilactobacillus,Leuconostoc,Ligilactobacillus,Limosilactobacillus,Pediococcus,Weissella,Lactococcus,Streptococcus,GGB3008,GGB38873,GGB3886,GGB4533,GGB4538,GGB4721,GGB4733,GGB4964,GGB9758,GGB51647,GGB49400,GGB4300,GGB3388,GGB3389,GGB3390,Pseudoramibacter,Alterileibacterium,Eubacteriales_Family_XIII_Incertae_Sedis_unclassified,GGB51110,Mogibacterium,Fenollaria,GGB70946,Levyella,Blautia,Catonella,Coprococcus,Dorea,Faecalicatena,Fusicatenibacter,GGB3385,GGB3386,GGB3887,Johnsonella,Lachnoanaerobaculum,Lachnospira,Lachnospiraceae_unclassified,Oribacterium,Roseburia,Shuttleworthia,Stomatobaculum,Faecalibacterium,GGB9635,Oscillibacter,Oscillospiraceae_unclassified,Ruminococcus,Filifactor,GGB4783,GGB4786,GGB50592,Peptoanaerobacter,Peptostreptococcaceae_unclassified,Peptostreptococcus,Eggerthia,Bulleidia,Faecalibacillus,Solobacterium,Phascolarctobacterium,Centipeda,GGB4303,GGB4308,Mitsuokella,Pectinatus,Selenomonas,Anaeroglobus,Dialister,GGB4272,Megasphaera,Veillonella,Anaerococcus,Finegoldia,Parvimonas,Ezakiella,Fusobacterium,GGB56136,GGB4393,GGB4400,GGB49528,GGB71292,Leptotrichia,Pseudoleptotrichia,Pseudostreptobacillus,Caulobacter,GGB7899,Methylobacterium,Phreatobacter,Rhizobium,Paracoccus,Endobacter,Novosphingobium,Sphingomonas,Burkholderia,Cupriavidus,Lautropia,Ralstonia,Tepidimonas,Acidovorax,Caldimonas,Comamonas,Delftia,Ottowia,Pelomonas,Tibeticola,Zhizhongheella,Eikenella,GGB6675,GGB6679,GGB6688,GGB72533,Kingella,Neisseria,Simonsiella,GGB6673,GGB6646,GGB12441,GGB7107,Desulfobulbus,Desulfomicrobium,Desulfovibrio,Campylobacter,GGB12440,GGB12443,Cardiobacterium,Cronobacter,Enterobacter,Escherichia,Klebsiella,Phytobacter,Pluralibacter,Pantoea,Rosenbergiella,Pectobacterium,Acinetobacter,GGB72444,Moraxella,Psychrobacter,Carnimonas,Aggregatibacter,GGB6813,Haemophilus,Pseudomonas,Vibrio,Aerosticca,Pseudoxanthomonas,Stenotrophomonas,Vulcaniibacterium,Xanthomonas,GGB2671,GGB49499,GGB2665,GGB2666,GGB2672,GGB2674,GGB2676,GGB49504,GGB71076,GGB73508,Treponema,Fretibacterium,GGB10852,Pyramidobacter,GGB42243,GGB4333,Mycoplasma,Ureaplasma,Candida
7116,0.00485,0.88185,0,0,0.00641,0.00196,0,0,0,0,0,0.44547,0,0,0,0,0,0,0,2.64144,0,0,0.14103,0,0.06678,0,0,0,0.00535,0,0,0,0,0.00341,0.15811,0,0,0.10704,0,1.04417,0.04936,10.59564,0.23116,0.751,0.00339,0,0,0.01128,0.02586,3.51635,0.50363,0,0.1681,0.01457,0.00939,0.01675,0.01062,0.01152,0.01626,0.0018,0.04615,0,0.00468,0.09239,0.23914,0,0,1.4751,0.16337,0.39564,0.04672,0.00209,0,0,0.58668,0.06728,0,0,0.34452,0.71116,0.30489,0.52375,0.00829,0.00786,0,0.03679,0.00284,0.0096,0.21321,0.01614,0,0.50553,0.00125,0,0.00505,0.05112,0.02933,0,0.00267,0.01826,0,0,0,0,0,0,1.0676,0,0,0,0.52941,0,0,0.81481,0.35637,0,0,0,0,0,0,0,0,0,0,0,3.23451,0.02536,0,0,0.36517,0.1397,0.02904,0.15954,0,0,0,0.09592,0,0,0.01846,0.00676,0,0,0.34515,0,0.02005,0,0.0268,0,0,0.11759,0,0,0,0,0.1241,0.01704,0,0.005,0.07264,0,0.00236,0.22945,0,0,0.15831,0,0,0,0,0,0.19362,0.03414,0.01369,0,0.01657,0.02084,0.0647,0,0.03479,0,0.06369,0,0,0.0008,0,0,0,0.00361,0,0.04805,0,0,3.46268,0,0,0.72082,0,3.36164,0.04114,0.0529,0.05904,0,0.03268,0.86363,0.02485,0,0,0,0,0,0,0,0,0,0,0,0,1.90151,0,0,0,0,0,0,0.01287,0,0,0,0.1218,0.00912,0.07393,0,0.00087,0.88725,38.34342,0.20938,0.01179,0,0.08552,4.57767,0.00372,0,0,0.17834,0,0,0.2327,0,0,0,0,0,0,0,0,0,0,0.0116,0,0,0,4.86306,0.02603,3.18289,0.00469,0,0,0,0,0,0,0,0,0.02831,0,0.08111,0.0011,0,0.00699,0.04952,0.05527,0.09898,0.0048,0.03933,0,0,0.4307,0.02335,0,0
7105,0.0029,1.21105,0,0.00748,0.00762,0.03833,0,0,0,0,0.03168,0.48613,0,0,0.09861,0,0,0,0,0.85083,0,0,0.00367,0,0,0,0,0,0.17156,0,0,0,0,0,0.10329,0,0,0.66437,0,0.15541,0.08049,3.1507,3.16236,1.25265,0.00923,0,0,0,0,24.50363,0.21597,0,0.17599,0,0.34908,0.17079,0,0,0.00266,0.06655,0.18968,0,0,0,0.99007,0,0,1.09098,0.01156,0.00153,0,0.00097,0,0,0.09273,1.13658,0.03783,0,0.03378,0.62661,0.17402,0.14584,0.06356,0,0,0,0.13786,0.95649,0.74574,0,1.25074,9.30246,0,0,0.09765,0.0131,0.08564,0.01285,0,1.13363,0,0,0,0,0,0,0.68784,0,0,0,0.02048,0,0,1.16817,0.08917,0,0,0,0,0,0,0.00737,0.0017,0,0,0,2.16322,0,0,0.06064,0.306,0.02254,0.14943,0.08995,0,0,0,0,0,0.00695,0,0.0195,0,0,0.37086,0,0.11058,0,0,0,0,0.10586,0,0,0,0,0.01204,0,0,0.01925,0.22629,0,0.00419,0.62972,0,0,0.10689,0,0,0,0,0,0.04052,0.00997,0,0,0,0.05009,0.12308,0,0,0,0.47981,0,0.01417,0.00999,0,0.00443,0,0.45254,0.0254,0.10513,0,0.16905,6.64651,0,0,0.28494,0,2.36498,0.01705,0.01993,0,0,0,1.67508,0,0.02095,0,0,0,0,0,0,0,0,0,0,0,0.87007,0,0,0,0,0,0,0.00186,0,0,0,0.04226,0.02136,0,0,0,0.27094,18.58823,0,0,0,0,0,0,0,0,0.69585,0,0,0.03479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48709,0.0321,3.38593,0.00213,0,0,0,0,0,0,0,0.07613,0,0.04253,0.00287,0,0,0,0,0,0.21876,0,0,0,0,0,0.02988,0,0
7104,0.00338,2.64749,0,0,0.00237,0,0,0,0,0,0.03023,0.28076,0,0,0,0,0,0,0,3.22846,0,0.00725,0.04622,0,0,0,0,0,0.55147,0,0,0,0.00051,0,0.07487,0,0,0.2311,0,0,0.02033,9.37658,1.3491,1.80196,0,0,0,0,0,22.47199,0,0,0.2662,0,0.05888,0,0,0,0.04005,0.32614,0.05681,0,0,0,0.16546,0,0,0.90857,0.04187,0.01654,0,0,0,0,0.33953,0.25721,0,0,0.16435,0.13033,0.17138,0.36354,0,0,0,0,0,0,1.3751,0,0.30568,2.05026,0,0,0.00172,0.07306,0,0,0,0.09472,0,0,0,0,0,0,0.90066,0,0,0,0.24864,0,0.00451,0.88114,0.04131,0,0,0,0,0,0.02068,0,0,0,0,0.00204,4.24396,0.00269,0,0.09325,0.97256,0.42379,0,0.05881,0,0,0,0,0,0.00131,0,0.0035,0,0,0.73364,0,0.18213,0,0,0,0,0.15228,0,0,0,0,0.04,0,0.03121,0,0.2056,0,0.15122,0.97463,0,0,0.07348,0,0,0,0,0,0.06492,0,0,0,0,0.00096,0.08508,0,0,0,1.13649,0,0,0.00512,0,0,0,1.26838,0,0.0591,0,0.91624,10.72525,0,0,0.08533,0,2.33644,0.03078,0.01506,0,0,0.0091,1.42754,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0243,0,0,0,0,0,0,0.00326,0,0,0,0.01578,0,0.00274,0,0,0,13.40967,0.07791,0,0,0.03678,0,0,0,0,1.20379,0,0,0.14374,0,0,0,0,0,0,0,0,0,0,0,0.03104,0,0,1.50971,0.02641,4.11196,0.00157,0,0,0,0,0,0,0,0,0,0.00416,0.00298,0,0,0,0,0,0.41425,0,0.00155,0,0,0,0.03812,0,0
7097,0.0045,1.40867,0.04801,0.00327,0.00515,0.00012,0,0,0,0,0.00178,0.11378,0,0,0.00471,0,0,0,0,0.93561,0,0,0.04886,0,0.05008,0,0,0,0.32663,0.00151,0,0,0.00172,0.02586,0.24235,0,0,0.25223,0,0.13483,0.2031,6.06286,1.95126,2.002,0.07885,0,0.01371,0.05263,0,19.99935,0.1752,0,0.1924,0.01377,0.07206,0,0,0.01834,0.04431,0.16982,0.02852,0,0,0,0.31078,0,0,1.35236,0.42408,0.04228,0,6.00E-05,0,0,0.27758,4.10277,0.04614,0,0.11874,1.21705,0.15784,0.23686,0.03486,0,0,0.0148,0.02508,0.16659,0.15404,0.0536,0.20174,10.42625,0.01451,0.03826,0.02069,0.00878,0.00593,0.01459,0.20975,0.23921,0,0,0,0,0,0,0.44831,0,0,0,0.20088,0,0,1.74067,0.02714,0,0,0,0,0,0,0,0,0,0,0,2.29931,0.03579,0,0.06767,0.85754,0.32056,0,0.17318,0,0,0,0,0.00259,0.00597,0,0.0328,0,0,0.39559,0,0.27333,0,0.00822,0,0,0.11433,0,0,0,0,0.00781,0.00194,0.04159,0.00446,0.40858,0,0.11131,1.54004,0,0.00282,0.31844,0,0,0,0,0,0.26637,0.00864,0.00837,0,0.05449,0.00145,0.16765,0,0,0,0.26871,0,0,0.00448,0.01818,0,0,1.61197,0.00039,0.22644,0,1.3097,6.91718,0,0,0.23903,0,1.59246,0.02661,0.01714,0.00712,0,0.02653,4.04232,0.05538,0,0,0,0,0,0,0,0,0,0,0,0,0.27533,0,0,0,0,0,0,0.00925,0,0,0,0.04827,0.00156,0.00252,0.00621,0,0.0498,10.7834,0.21282,0.00041,0,0.27076,2.33898,0,0,0,0.69679,0,0,0.06858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.74646,0.04033,3.05382,0.00456,0,0,0,0,0,0,0.02373,0,0,0.00391,0.04302,0.00282,0,0,0,0.11352,0.2598,0,0.00103,0,0,0,0.02357,0,0
7085,0,0.66373,0,0.00113,0.00945,0.21913,0,0,0,0,0,0.49359,0,0,0.00023,0,0,0,0,1.55485,0,0,0.2692,0,0,0,0,0,0.01051,0,0,0,0,0,0.20376,0,0,0.80897,0,0.32393,0.1416,8.39586,9.4841,2.45698,0,0,0.03594,0.00379,0,4.04289,0.28822,0,0.11983,0,0.07284,0,0,0,0.03328,0.00285,0.02967,0,0,0,0,0,0,2.8429,0.07463,0.00181,0,0,0,0,0.54171,0.00139,0.13246,0,0.29645,0.50295,0.20532,0.69343,0.09418,0,0,0.00692,0.0118,0.15153,0.84149,0,0.09313,1.26313,0.00259,0,0.02021,0.34274,0.01051,0.00701,0.06018,0.08297,0,0,0,0,0,0,1.57459,0,0,0.01024,0.30349,0,0,2.06726,0.03951,0,0,0,0,0,0,0,0,0,0,0,4.32049,0.09222,0,0.00805,0.05866,0.08238,0.02392,0.00865,0,0,0,0,0,0,0,0.14415,0,0,0.04396,0,0.03624,0,0.02155,0,0,0.05638,0,0,0,0,0.238,0,0,0,0.08987,0,0.00221,0.78839,0,6.00E-05,0.07407,0,0,0,0,0,0.03942,0.02302,0,0,0,0,0.10898,0,0,0,0.0259,0,0,0,0,0,0,0.0369,0.00421,0.02188,0,0.00119,5.33886,0,0,0.48579,0,2.79824,0.43085,0.87173,0,0,0,0.51193,0.00025,0,0,0,0.00209,0,0,0,0,0,0,0,0,0.41883,0,0,0,0,0,0,0,0,0,0,0.02116,0.10838,0.00527,0.02714,0,0.25831,29.3814,0,0.0002,0,0.00388,1.87157,0,0,0,0.3566,0,0,0.11805,0,0,0,0,0,0,0,0,0,0,0,0.00028,0,0,1.70551,0.03017,6.73199,0.00728,0,0,0,0,0,0,0,0,0,0,0.09182,0,0,0,0,0.02194,0.1049,0,0,0,0,0,0.00196,0,0
7080,0,1.83716,0,0,0.00592,0,0,0,0,0,0,0.14666,0,0,0,0,0,0,0,1.98001,0,0.00861,0.0252,0,0,0,0,0,0.12741,0,0,0,0,0,0.10526,0,0,0.96106,0,0.60958,0.00233,9.70526,0.77751,2.39018,0,0,0,0.00828,0,21.36488,0.58415,0,0.14963,0,0.03807,0,0,0,0,0,0.0528,0,0,0,0.22662,0,0,0.83947,0.07147,0.00156,0,0,0,0,0.19839,0.36756,0.10943,0,0,0,0.12536,0.01594,0,0,0,0,0.00277,0.03973,0,0,0.15352,0.98104,0.04839,0,0,0.00436,0,0.01097,0.0096,0.07603,0,0,0,0,0,0,1.8774,0,0,0.00522,0.06834,0,0,1.03782,1.00725,0,0,0,0,0,0,0,0,0,0,0,3.96397,0,0,0.1714,0.11861,0.92876,0,0.03291,0,0,0,0,0,0,0,0.00365,0,0,0.4801,0,0.28705,0,0,0,0,0.14636,0,0,0,0,0,0,0,0.00583,0.24399,0,0,1.67271,0,0,0.07936,0,0,0,0,0,0,0,0,0,0,0,0.085,0,0.19342,0,0.08364,0,0,0,0,0,0,0.05284,0,0.0223,0,0.13411,7.20074,0,0,0.24727,0,2.19041,0,0,0,0,0,0.92399,0.01185,0,0,0,0,0,0,0,0,0,0,0,0,0.1642,0,0,0,0,0,0,0,0,0,0,0.09339,0,0.09302,0.02552,0,0.38163,16.94131,0,0,0,0.05438,0,0,0,0,0.94251,0,0,0.06112,0,0,0,0,0,0,0,0,0,0,0,0.03711,0,0,2.13987,0.02268,11.35157,0,0,0,0,0,0,0,0,0,0,0,0.02365,0.02598,0,0,0,0,0.10709,0,0,0,0,0,0.09652,0,0
7066,0.02369,2.17701,0.02797,0.00375,0.03118,0.01692,0,0,0,0,0,0.49526,0,0,0,0,0,0,0,1.03094,0,0,0.26107,0,0,0,0,0,0.28705,0.0001,0,0,0,0,0.21603,0,0,0.25575,0,0.56287,0.05943,7.65802,0.86406,1.83962,0,0,0,0.01191,0,18.24194,0.08482,0,0.13304,0,0.08006,0,0,0,0.02258,0.00269,0.12316,0,0,0,0.1963,0,0,2.88682,0.24453,0.28993,0,0.04439,0,0,0.42802,0.29936,0.14397,0,0.06737,0.61923,0.30167,1.08134,0.06296,0,0,0.08272,0,0.74772,0,0,0.28856,3.02986,0.02545,0,0.04396,0.08487,0.03574,0,0.37293,0.4613,0,0,0,0,0,0,1.29979,0,0,0.00584,0.12897,0,0,2.15595,0.18104,0,0,0,0,0,0,0,0,0,0,0,3.43617,0.02495,0,0.03322,0.27365,0.30468,0,0.12604,0,0,0,0,0,0,0,0.01584,0,0,0.43144,0,0.24315,0,0.00156,0,0,0.25839,0,0,0,0,0.05495,0,0,0.02319,0.31138,0,0.06488,0.79175,0,0,0.01216,0,0,0,0,0,0,0.02137,0.00012,0,0.01122,0.07857,0.11752,0,0,0,0.38414,0,0.00689,0.00145,0,0,0,0.55454,0,0.02239,0,0.39809,5.97336,0,0,0.49365,0,2.21316,0.00016,0.15372,0.03071,0,0,2.26551,0.00603,0.01069,0,0,0,0,0,0,0,0,0,0,0,0.23374,0,0,0,0,0,0,0.01407,0,0,0,0.0556,0.00596,0.00994,0,0.00087,0.03626,20.03764,0,0.00864,0,0.04219,1.73475,0,0,0,0.5657,0,0.0792,0.28786,0,0,0,0,0,0,0,0,0,0,0.0156,0,0,0,2.88815,0.07783,4.35091,0.00294,0,0,0,0,0,0,0,0,0,0.00363,0.06964,0.01842,0,0,0,0,0.05192,0,0,0,0,0,0.00473,0,0
7060,0.0109,2.8788,0,0.01418,0.00138,0,0,0,0,0.00435,0.00664,0.77269,0,0,0.01177,0,0,0,0,2.92216,0.40932,0,0.0103,0,0,0,0,0,0.45302,0,0,0,0,0.06242,0.13275,0,0,0.14053,0,0.0003,0.0028,1.02794,0.14525,2.38016,0.00281,0,0,0,0.00081,24.74809,0,0,0.28033,0.00617,0.0455,0,0,0,0.03725,0.30528,0.00604,0.01331,0,0,0.03189,0,0,0.3919,0,0,0,0,0,0,0.14846,0.56721,0.08057,0,0.03839,0,0.0035,0.05092,0,0,0,0,0.16663,0.00106,0.66685,0,0.09563,3.20812,0.00305,0,0.00208,0.03079,0.0055,0.01734,0.02347,0.12734,0,0,0,0,0,0,0.50434,0,0,0,0.0119,0,0,1.22373,0.53632,0,0,0,0.01692,0,0,0.0018,0.04496,0,0,0,1.93364,0,0,0.41058,0.4215,0.023,0,0.35434,0,0,0,0,0.02,0,0,0,0.0008,0,0.77939,0,0.17191,0,0.00638,0,0,0.19327,0,0,0,0,0.0015,0,0.05821,0,0.33958,0,0.04491,1.92776,0,0.00526,0.27147,0,0,0,0,0,0.12091,0,0,0,0.00044,0.0019,0.10928,0,0,0,0.41304,0,0.01867,0.00655,0.01211,0,0,1.73429,0.06281,0.14755,0,1.15976,24.27384,0,0,0.13149,0,2.65068,0,0.05239,0,0,0,6.91101,0.00944,0,0,0,0,0,0,0,0,0,0,0,0,0.33872,0,0,0,0,0,0,0,0,0,0,0,0,0.00369,0.03731,0,0.09449,3.68281,0,0,0,0.01447,0.01151,0,0,0,1.9756,0,0,0.0373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26488,0.02635,3.18158,0,0,0,0,0,0,0,0,0.01882,0,0.00274,0,0.02161,0,0.00727,0.00706,0.114,0.51754,0,0.00036,0,0,0,0.0283,0,0
7056,0.0115,1.65429,0,0.00556,0.0052,0,0,0,0.02286,0,0.00336,0.62203,0,0,0.01228,0,0,0,0,2.75702,0,0,0.12581,0,0,0,0,0,0.20026,0.00822,0,0.00363,0.00276,0,0.36925,0,0,2.38527,0,0,0.434,4.35048,9.03999,1.33397,0.67127,0,0,0.0004,0,13.96191,0.00209,0,0.28713,0,0,0,0,0,0.01746,0.03743,0.0479,0,0,0,0,0,0,0.68003,0.00673,0.03742,0.03883,0,0,0,0.20772,0.76437,0.05773,0,0.06641,0,0.10118,0.04072,0,0,0,0.06956,0.07125,0,0.46469,0,0.24168,0.13039,0,0,0,0.00144,0,0,0.04873,0.08323,0,0,0,0,0,0,1.34962,0,0,0,0.33464,0,0,3.59777,0.28636,0,0,0,0.0531,0,0,0.02941,0.02423,0,0,0,5.47504,0,0.00033,0.19854,0.10933,0.23556,0.0403,0.10785,0,0,0,0,0.01422,0.00367,0,0.06367,0,0,0.31976,0,0.19146,0,0.00135,0,0,0.1193,0,0,0,0,0.02285,0,0.00071,0.00383,0.27008,0,0.0223,0.70791,0,0.01719,0.07752,0,0,0,0,0,0.06483,0.00701,0.00795,0,0,0.00447,0.11926,0,0.03675,0,0.08161,0,0.00572,0.01655,0,0,0,0.52999,0.01884,0.13765,0,0.53191,13.3684,0,0,0.48569,0,2.81394,0.07162,0.14433,7.00E-05,0,0.42195,1.04484,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32573,0,0,0,0,0,0,0.0051,0,0,0,0.04518,0,0,0.00291,0,0.1102,15.60632,0,0,0,0,0.22179,0,0,0,0.53977,0,0,0.03033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18011,0.06425,6.57667,0.00699,0,0,0,0,0,0,0.00057,0.00157,0,0,0.01632,0,0,0,0,0,0.17413,0,0,0,0,0,0.01534,0,0
7054,0.01573,2.42894,0.01633,0,0.005,0,0,0,0,0,0.03115,0.50007,0,0,0,0,0,0,0,3.02599,0.0788,0,0.03981,0,0,0,0,0,0.25133,0,0,0,0,0,0.06632,0,0,0.48034,0,0.03312,0.02249,3.26685,1.50647,1.09935,0,0,0,0,0.00969,24.68572,0.01992,0,0.20827,0.00293,0.01898,0,0.1763,0,0,0.09928,0.08014,0.00096,0,0.11556,0.0683,0,0,0.33812,0,0.00746,0,0,0,0,0.12624,1.23701,0.01354,0,0.00678,0.01803,0.0828,0.08154,0,0,0,0,0.02979,0.04737,0.20551,0,0.03013,2.28216,0.00886,0.01326,0.06652,0.05373,0.00032,0.0171,0,0.04846,0,0,0,0,0,0,1.05064,0,0,0,0.67486,0,0,1.51351,0.37389,0,0,0,0,0,0,0,0,0,0,0,6.92313,0,0,0.01547,0.07296,1.09189,0,0.00573,0,0,0,0.09752,0,0,0,0.0052,0,0,0.39713,0,0.16283,0,0,0,0,0.19412,0,0,0,0,0,0,0.04336,0,0.42311,0,0.05937,0.51656,0,0.00519,0.20594,0,0,0,0,0,0.29673,0,0,0,0,0.00182,0.02286,0,0.00644,0,0.57972,0,0,0,0.03768,0,0,0.53757,0,0.07251,0,1.27938,12.24271,0,0,0.0094,0,2.4568,0.00422,0,0.01399,0,0,2.04478,0,0.00844,0,0,0,0,0,0,0,0,0,0,0,3.66842,0,0,0,0,0,0,0,0,0,0,0.04045,0.0527,0.02649,0,0,0.25142,12.48119,0.11778,0,0.02554,0.01037,0,0,0,0,1.17275,0,0,0.06581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75854,0.03007,4.19281,0.0058,0,0,0,0,0,0,0.00872,0,0,0.04641,0,0,0,0.00245,0.06507,0.04182,0.15262,0,0,0,0,0.26639,0,0,0
7053,0,4.41414,0,0.00233,0.00378,0,0,0,0,0,0,0.3866,0,0,0,0,0,0,0,3.91589,0,0,0.03406,0,0,0.02685,0,0,0.23732,0.00023,0,0,0,0,0.02242,0,0,0.07726,0,0.11931,0.01488,3.24041,0.28806,1.63775,0.099,0,0,0.00321,0,31.03989,0,0,0.1016,0,0.20541,0,0,0,0,0.11875,0.01262,0,0,0,0.67984,0,0,0.40099,0,0,0,0,0,0,0.17877,0.92759,0.00582,0,0.0496,0.00149,0.09883,0.0906,0,0,0,0,0.01304,0,0.27881,0,0,0.35539,0.08505,0,0,0,0,0,0.0637,0.37263,0,0,0,0,0,0,0.53044,0,0,0,0.00422,0,0,1.87876,0.2857,0,0,0,0,0,0,0,0,0,0,0,3.61326,0,0,0.25301,0.21226,0.48825,0,0.01482,0,0,0,0,0,0,0,0.00703,0,0,0.46636,0,0.35736,0,0,0,0,0.11372,0,0,0,0,0,0,0.12745,0,0.34066,0,0.01238,0.94639,0,0,0.14494,0,0,0,0,0,0.02324,0,0,0,0.00051,0.01342,0.05837,0,0,0,0.54182,0,0,0.00045,0,0.00777,0,0.58021,0,0.0479,0,2.38847,9.32297,0,0,0.01106,0,1.14542,0.05305,0.06322,0,0,0.04265,2.7632,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21083,0,0,0,0,0,0,0,0,0,0,0.0049,0.00952,0,0,0,0.12604,14.55724,0,0,0,0,0,0,0,0,0.77246,0,0,0.04228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6892,0.02047,4.06864,0,0,0,0,0,0,0,0.00067,0,0,0,0,0,0,0,0,0,0.02932,0,0,0,0,0,0.0038,0,0
7052,0,2.45343,0,0,0.03998,0,0,0,0,0,0.00575,0.58512,0,0,0,0,0,0,0,2.8894,0,0,0.12698,0,0,0,0,0,0.65294,0,0,0,0,0.0385,0,0,0,1.05947,0,0.01501,0.64421,1.15517,2.87337,0.65146,1.32775,0,0.60939,0,0,12.32468,0,0,0.09578,0.00212,0.04184,0,0,0,0.05511,0.05177,0,0,0,0,0.19875,0,0,1.47507,0,0.0105,0,0,0,0,0.07015,0.97369,0.02226,0,0.01632,0.04497,0.19551,0.20358,0,0,0,0.15456,0,0.26344,0.64922,0,0.08519,1.03506,0,0,0.15414,0.04569,0,0,0,0.03147,0,0,0,0,0,0,1.98122,0,0,0,0.51697,0,0,3.68129,0.67196,0,0,0,0.05127,0,0,0.07882,0.00212,0,0,0,8.19662,0,0,0.33007,0.98391,0.51852,0,0,0,0,0,0,0,0,0,0.58103,0,0,0.2968,0,0.21585,0,0,0,0,0.51996,0,0,0,0,0,0,0.96191,0,0.22442,0,0.05468,1.07391,0,0.0115,0.18416,0,0,0,0,0,0,0,0,0,0,0,0.00311,0,0,0,0.6137,0,0,0,0,0.00073,0,0.55524,0,0.05813,0,1.06994,11.38905,0,0,0.05191,0,1.36914,0.47709,0.24343,0.02826,0,0.70882,6.07477,0,0.169,0,0,0,0,0,0,0,0,0,0,0,1.78598,0,0,0,0,0,0,0,0,0,0,0.12862,0,0.11793,0,0,0.72291,13.72414,0,0,0,0,0,0,0,0,1.17216,0,0,0.1229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81303,0,3.01252,0.00173,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.01492,0,0,0.07509,0,0,0,0,0.02896,0,0,0
